Title,Address,Link,Category,Rating,Website,Phone,Images,Categories,Latitude,Longitude
La Hacienda III Mexican Restaurant,"La Hacienda III Mexican Restaurant, 2508 Crill Ave, Palatka, FL 32177, United States",https://www.google.com/maps/place/La+Hacienda+III+Mexican+Restaurant/data=!4m7!3m6!1s0x88e665b7df92169d:0x822c374e32b14117!8m2!3d29.6419477!4d-81.6568628!16s%2Fg%2F1tdkyhmc!19sChIJnRaS37dl5ogRF0GxMk43LII?authuser=0&hl=en&rclk=1,Mexican restaurant,4.3,http://eatlahacienda.com/locations,+1 386-325-1855,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNQ8Xb5p2Zgnx7DepwJ2UVv5A-xio-KmTuAALny=w449-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMXvWfX9baNkC2BlJWb4jtwenqLVhXTu7EKa8H2=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMkKLFuRmfShf4Z4oOHZMHbbrqX1scYaSQpcTcH=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPr7NdoNaWNczcjpdLl6LID1QtdmxPOPKrcVvGs=w529-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPCurHpSDClrYAJXHhUNlGnlIhaW4pjczSRb_dA=w397-h298-k-no', 'title': 'Chimichanga'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOTThtyRPzYqNERz1w2XgLtiPfxw149iwpU46YZ=w529-h298-k-no', 'title': 'Salsa'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMvj-hzLire8DHChD6ZlrMn87mNhWxKn2k5U2v9=w224-h298-k-no-pi-0-ya268.07-ro0-fo100', 'title': 'Street View & 360Â¬âˆž'}]",['Mexican restaurant'],29.6419477,-81.6568628
Trolley Pub,"Trolley Pub, 1245 Main St, Willimantic, CT 06226, United States",https://www.google.com/maps/place/Trolley+Pub/data=!4m7!3m6!1s0x89e663e5aebad00d:0xdf57abe863f15140!8m2!3d41.7146463!4d-72.2269437!16s%2Fg%2F1tdchd0z!19sChIJDdC6ruVj5okRQFHxY-irV98?authuser=0&hl=en&rclk=1,Lunch restaurant,4.7,https://www.trolleypubct.com/,+1 860-456-9994,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOHessGzjUQS9X2VZ50CKHhKPC311H-6UuMj5Ba=w295-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNGMjDCLhxF4hlJkXQPi3wzJmulY2xkb1NJ-PwD=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN9FDgwQCg1IQMfKQpZsTsmXdWKaI2I9gNwL3cN=w224-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPl6gQCFz00gGkmO_DGDCwQtrNNi7LWjk7VQLWu=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN9FDgwQCg1IQMfKQpZsTsmXdWKaI2I9gNwL3cN=w224-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOz5UvLEwYCphK_wl9xFpIQeVwmuq2phpjO8_mA=w397-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_K2nlY4iyAjV_Ouw7uycEQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=21.609568&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Lunch restaurant', 'Bar', 'Pub']",41.7146463,-72.2269437
Virginia's Darling,"Virginia's Darling, 277 S Washington St, Alexandria, VA 22314, United States",https://www.google.com/maps/place/Virginia%27s+Darling/data=!4m7!3m6!1s0x89b7b175c01b6359:0x50a9f5fe0e0ad1f3!8m2!3d38.80318!4d-77.047832!16s%2Fg%2F11s863td60!19sChIJWWMbwHWxt4kR89EKDv71qVA?authuser=0&hl=en&rclk=1,New American restaurant,4.7,http://www.virginiasdarling.com/,+1 703-309-8655,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMK6x70xHXlPp-pI4o6F-QeWCfIo6XLS5T0zpHm=w445-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNuewzxNHX9tBoMrZchtWizGd9gXAxSzQ53nvmV=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPLg8W6EwwtE8xX2CHDokzK1vMKk0sx-w96Q_kg=w445-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPjIhocw3AyOpX_TSQn8TF58M3UxRIFszUd-Tcx=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOgeU7M87cWgYCYocZ722hETE9JFRO3JqOLmZ4l=w445-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W4Yc6MCbggemUNGbtx5-6Q&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=14.440928&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['New American restaurant'],38.80318,-77.047832
Dunkin',"Dunkin', 200 Lower Main St, Freeport, ME 04032, United States",https://www.google.com/maps/place/Dunkin%27/data=!4m7!3m6!1s0x4cb27e21ff319bf1:0x4f51a5bb2c075c3a!8m2!3d43.8442942!4d-70.118854!16s%2Fg%2F1vfn67tj!19sChIJ8Zsx_yF-skwROlwHLLulUU8?authuser=0&hl=en&rclk=1,Coffee shop,3.7,https://locations.dunkindonuts.com/en/me/freeport/200-lower-main-st/336413?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=336413&y_source=1_MTIxMTM0MTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 207-865-2157,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNZy0fR2W6gXUNOtAbU2c41i_2mIFDoHXMSoMxy=w224-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP3tJ0nVMyqF5c4k_1TTqjdVIIxFHqEsUHLABwA=w224-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOARAHfTPYpRDO8wSdq_T0fL7Bxjza82kbRzQm5=w529-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNY3BVSiNlezZZ5Qv4HG-rqGSnrA2sBo13bjfoj=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP3tJ0nVMyqF5c4k_1TTqjdVIIxFHqEsUHLABwA=w224-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOVUQUy5H2Kih8omDqcl9QYRZ3wMK4NOHEHXpg5=w297-h298-k-no', 'title': 'Coffee'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN5m_TWCKmuLO_ldOER6L0sSD89wcGNmYn_JB24=w292-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CEuaja4iiQzK4KrFLaQ4SQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=327.71045&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout restaurant']",43.8442942,-70.118854
New York Kimchi,"New York Kimchi, 16 W 48th St, New York, NY 10036, United States",https://www.google.com/maps/place/New+York+Kimchi/data=!4m7!3m6!1s0x89c258fe8cb8a7a9:0xdf9de408b4ef1198!8m2!3d40.7576294!4d-73.9792107!16s%2Fg%2F1pzqclh5_!19sChIJqae4jP5YwokRmBHvtAjknd8?authuser=0&hl=en&rclk=1,Korean restaurant,4.2,http://www.newyorkkimchi.net/,+1 212-335-0212,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOZwWnmMpUyTmFzxaYTVftdjk6J3UG9KH-Naea5=w447-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNPYykVCP5Tz80Jq0vOAKQ1zlK0vbE8TMZa1chP=w529-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN6OOe1Er54EXQu-A5P3CsDzdfHXGtuK0bnDMVx=w224-h401-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPU5KvVr4Mp9p7j178x2TfJHR_dRCuarbuazDg3=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPPcVZKEUeJj4RGYE5oZ46ACkcxLLisLZWnDmil=w447-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPjykhAHZo4X4uwD1fYkvBl6zRFgjStgi8Y1AQJ=w447-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMT033EpzLoqrhpOd_VV_u_rrnERys8S4GQ_opc=w447-h298-k-no', 'title': 'Bibimbap'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNcvarAQt_VLpBlMDBIJl4i9fajfhPGcm2QxvW8=w413-h298-k-no', 'title': 'Banchan'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOL01-TmZlfN4Mfhxcx_BmnC4gz7E7j7O_fL1sr=w628-h298-k-no', 'title': 'Hot pot'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOv28EQeEuzKCZaoa7wnyLY0tWKVWZyJwOaZEpr=w397-h298-k-no', 'title': 'Kimchi fried rice'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMlAyl8oPfiIGDhCKMSyZ88WMivAIPXWJXo43Xg=w398-h298-k-no', 'title': 'Rockefeller Center'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMsmOPhaTctTd97BkEjPWO0-GYLbJuEsMlBeMkT=w447-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNkzVSJ2WnfCt_Oi-qh39CTFjWoDSS49f5LbqOW=w224-h298-k-no-pi-35.557526-ya227.6775-ro21.437332-fo100', 'title': 'Street View & 360Â¬âˆž'}]",['Korean restaurant'],40.7576294,-73.9792107
Asia Grille,"622 George Washington Hwy, Lincoln",,restaurant,,,,,,41.9364645,-71.4795111
Chopstix,"9 Retail Rd Ste 9, Dayton",,meal_takeaway,,,,,,39.2643396,-119.5813615
New China Kitchen,"133 Palmer Ave, Saltville",,restaurant,,,,,,36.8798402,-81.7641947
McDonald's,"McDonald's, 150 Van Buren St, Anaconda, MT 59711, United States",https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x535b974c94c30faf:0x656723c4f3bf68f7!8m2!3d46.126547!4d-112.9341236!16s%2Fg%2F1tj84hwd!19sChIJrw_DlEyXW1MR92i_88QjZ2U?authuser=0&hl=en&rclk=1,Fast food restaurant,3.5,https://www.mcdonalds.com/us/en-us/location/MT/ANACONDA/150-VAN-BUREN-ST/13501.html?cid=RF:YXT:GMB::Clicks,+1 406-563-2218,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN2zk221uwaa_9tBPkV8KloUUwxHdhChfLWM_ay=w316-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOAS9As6NcSDTIRGFqsSKo7r87XCSn4toSusuN0=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOQ_2EgoITEWlZIdSMpnLie5Nj3N5BOwOBEAYk5=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPoBJtTpBxQTmYKDTFHHAhNuOn1RxCrJK7nsxgQ=w397-h298-k-no', 'title': 'Breakfast Sandwich'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNAOoe7sj1dwQ40HhdsHuBZcK5SRJGzyNH5c2yv=w624-h298-k-no', 'title': 'Comfort food'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNxBNzgILx38nMLJG5lIm7aOktqzC2s0KfVCRBf=w397-h298-k-no', 'title': 'Burger'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO1V0fcf2SEq5Q4NCCQ-34krFno-0pGq8ikzOc3=w397-h298-k-no', 'title': 'French fries'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOMx5Nhg93eu-y_QriQXFyfZOYs6g_36aiUQDNo=w397-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IsZaSVJMZMDUlEJMztw0qQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=117.61244&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']",46.126547,-112.9341236
Kaori Sushi,"Kaori Sushi, 133 W Chapman Ave #103, Fullerton, CA 92832, United States",https://www.google.com/maps/place/Kaori+Sushi/data=!4m7!3m6!1s0x80dcd5f6110406c5:0x54ef29605900846d!8m2!3d33.8743591!4d-117.9258117!16s%2Fg%2F1thlzrby!19sChIJxQYEEfbV3IARbYQAWWAp71Q?authuser=0&hl=en&rclk=1,Sushi restaurant,4.6,http://www.kaorisushioc.com/,+1 714-871-9395,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPeJq15SsjemA6Do7EethXix8QyXiwc_ILHaqVN=w298-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPpqc5xSs0oYpg2BW2M0uC8cBIkbmBGj9eOtIVc=w224-h473-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOc1d_o0LO2LsASsrbDsAWFxY7k9tTKRV1Y71qO=w224-h398-k-no', 'title': 'Videos'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO5oaXOfCk8IyOz5Bsw-XaVEa5C3vTnmIUkVX8=w224-h398-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPy5cLsRe3kK08xwxsknxTBxHJV5ghzrGB2A_g_=w397-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPnwDbRuWzf5n_EuPpb1l_dxp-vAS6ChklpgmE8=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPK0CSVUCGQ7ZkONCRezYZuUmSIOGnWPQ-NbjK0=w395-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM2Xu0hywPg9VtZwMY_XWv8WiS4NmkKhuuIdu1b=w224-h298-k-no', 'title': 'Sashimi'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOngEFTlS-vytC5qeM1R-PvlpB-Amb_nTwx0OcY=w397-h298-k-no', 'title': 'Sushi'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOkdVG6BmXuayLlOFx-OYH9cyF3GPOWaBXAVN8U=w529-h298-k-no', 'title': 'Albacore'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNy3mKQrHr57ZpwjadYjQHkVTTuIFZ9H-niMIe8=w224-h298-k-no', 'title': 'Unagi'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMbAQMZn_sWr26E2q76eGcFQbhl6ScgWH6h_mVF=w298-h298-k-no', 'title': 'California roll'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOVtW7MrDS4GtBGqOyhD2HBWGa78CCI-_P-QfdW=w529-h298-k-no', 'title': 'Seafood'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNFftsJ728zQ82KP2eeMjCP9sfLd648vYoFRfzs=w529-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMZjNTKT_5gZ99lwnQ68-gmwfjDRW0128f1dXjf=w224-h298-k-no-pi0-ya300-ro-0-fo100', 'title': 'Street View & 360Â¬âˆž'}]","['Sushi restaurant', 'Japanese restaurant', 'Restaurant']",33.8743591,-117.9258117
Cafe & pho Hoang,"Cafe & pho Hoang, 1140 Elizabeth Ave, Lancaster, PA 17601, United States",https://www.google.com/maps/place/Cafe+%26+pho+Hoang/data=!4m7!3m6!1s0x89c62499727705e9:0x77c2fba15ff8da70!8m2!3d40.0543166!4d-76.2988578!16s%2Fg%2F11bxf3nmr0!19sChIJ6QV3cpkkxokRcNr4X6H7wnc?authuser=0&hl=en&rclk=1,Vietnamese restaurant,4.5,,+1 717-299-5020,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPFTqTc1BOwEA_35kTOSMAJl1Iwj7b5EPH3pK93=w397-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMP1c7GteiHPYXEwjV7hAmO_JrEA0CXaPjKBdW7=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM2nf9rxkVLOBXNEzYR_4zSBA2XiqlGoJGnOsnh=w530-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPFTqTc1BOwEA_35kTOSMAJl1Iwj7b5EPH3pK93=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOIu8LP3dpytuAi2NKy6YycEst4tG7S-df6JGop=w397-h298-k-no', 'title': 'Pho'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPvhnJb0Sp3jOSUciDTF84K0FNkH2AL6Oqz_AeS=w227-h298-k-no', 'title': 'Soup'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMqXgWjORM1QtYhGzXUUIjcR25wTWLWTjQXGi72=w397-h298-k-no', 'title': 'Noodle'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gJEJ5dlR0_McUXxZpFETzQ&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=211.73253&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Vietnamese restaurant', 'Pho restaurant']",40.0543166,-76.2988578
Arby's,"Arby's, 3048 Douglas Ave, Racine, WI 53402, United States",https://www.google.com/maps/place/Arby%27s/data=!4m7!3m6!1s0x880543dc8f761089:0x34a8303eba356b3c!8m2!3d42.756878!4d-87.800388!16s%2Fg%2F1tj1n2fq!19sChIJiRB2j9xDBYgRPGs1uj4wqDQ?authuser=0&hl=en&rclk=1,Fast food restaurant,3.9,https://locations.arbys.com/wi/racine/3048-douglas-ave.html?utm_source=google%20my%20business&utm_medium=organic&utm_campaign=website%20link,+1 262-639-8119,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMRVw0K0rjxD6wx5zDh9SjyAgW5lTP4oCVVFtY=w224-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPrBBiB-pOSHUovfOBjubbEnoTgChArgLdz3JN9=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNcTOfAUy3yX-eK0rGXf9ULsgH5dMIxjKf6hNZx=w569-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOoyhTvlEkbWGO0FElBGFfHl4a_X0LiHcSYzyUk=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNYZd2MeRoRTwllyG3fUOEvWH7EkQMFQa9Gmn2u=w397-h298-k-no', 'title': 'Gyros'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOC14HSP_5wUR1ZNBPgTZQgdmHDUrbX8hx7GITq=w397-h298-k-no', 'title': 'Pastrami'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNG-hz9OW9y9knhRg0ci2NN-Ud095IGXuP1nH_a=w397-h298-k-no', 'title': 'Comfort food'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOnxqR6gWCdUvYocS9PTqYQ5OuQHWNOrzeNWYq0=w397-h298-k-no', 'title': 'Burger'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNxYuUzG11x7eyBzTGUtxDOVFAaG4ARzc10l71t=w397-h298-k-no', 'title': 'French fries'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN_fsfgun5wokyfGeXlfW1anDrUpIdaI5Fb00_1=w447-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ImZkBtk5u6nS-2rJ0YKYsg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=244.52635&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]","['Fast food restaurant', 'American restaurant', 'Deli', 'Takeout restaurant', 'Sandwich shop']",42.756878,-87.800388
La Changada Greeley,"La Changada Greeley, 2001 9th St, Greeley, CO 80631, United States",https://www.google.com/maps/place/La+Changada+Greeley/data=!4m7!3m6!1s0x876ea3f38efa21d1:0x84b3eb79029d9b9!8m2!3d40.4242032!4d-104.7106518!16s%2Fg%2F11g3ylq6w_!19sChIJ0SH6jvOjbocRudkpkLc-Swg?authuser=0&hl=en&rclk=1,Fast food restaurant,4.4,https://lachangadaco.com/,+1 970-702-2514,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMB7rek7ftzRkwCr-ZBGcknYBxEdfrtvkoWnsum=w224-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMhGzGZettdvTKvECg7uL0LiNhPdZTh-OGxaHF0=w397-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOYZdO7yjUJd8YQbvBFSl7upV3BTyyz6FxMaslo=w224-h398-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMZs2cTp9NXugxvZDuSjbAO3iTeVfpkJdHIAwFP=w224-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOKQZjtCEs5vg5Zh7QPRcaT-1QLPn_MyPCL_j01=w224-h298-k-no', 'title': 'Comfort food'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPlzFKN-c8nSeqvE760eSzatMCSzJeXCS9V9zPU=w224-h298-k-no', 'title': 'Ice Cream'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iOT_gB_YqB50obgJ_ttEiw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=16.350306&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Fast food restaurant'],40.4242032,-104.7106518
Linney Breaux's Cajun Eatery,"Linney Breaux's Cajun Eatery, 1716 S Muskogee Ave, Tahlequah, OK 74464, United States",https://www.google.com/maps/place/Linney+Breaux%27s+Cajun+Eatery/data=!4m7!3m6!1s0x87c9feaca45f9e4d:0xbfa38f8a9c4c3e31!8m2!3d35.8934959!4d-94.9775375!16s%2Fg%2F11b90m0793!19sChIJTZ5fpKz-yYcRMT5MnIqPo78?authuser=0&hl=en&rclk=1,Restaurant,4.6,http://www.linneybreauxs.com/,+1 918-708-9461,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOVYKB1PMlhh_7uTGMpSSKvhf3B_BqdsSkhB1Q=w529-h298-k-no', 'title': 'All'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOwbOEmAvsPzFlyrLqfuHpKSgU_xORglhbZxpWq=w397-h298-k-no', 'title': 'Latest'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMjAFlELLHVWvI8UM2AkJDINeJd_-hJQS5KT_Ok=w224-h298-k-no', 'title': 'Menu'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMwxVQuWQXwyA_tO1EYv8LCQqnpVAQPjcmwYDZI=w261-h298-k-no', 'title': 'Food & drink'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPidgWkJbVc_fg2j_WvQOkKpCjx1Rl-8fLkPvp5=w397-h298-k-no', 'title': 'Vibe'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPQt9m4H3wwbOvgramgtwX6coZWQvvUZIHe0cDL=w397-h298-k-no', 'title': 'Take-out'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOCZPPq_IaVQnC6apfYgw7CKN7jf4IATS6gfmlH=w298-h298-k-no', 'title': 'Fish and chips'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQ-3thtetU6N4-lO80teLaHt7cF9VhhAQON-kc=w574-h298-k-no', 'title': 'Chicken sandwich'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM85FAKZk0b7q4gEJ8PZvGbadftiOYJDQQEPX2z=w397-h298-k-no', 'title': 'French fries'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNiHMTE9NC_oCzOCfzFH38AFcYi6wN1QJPWuIHi=w298-h298-k-no', 'title': 'By owner'}, {'thumbnail': 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fb8pG52cTJGbTFchntsNdw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=282.39484&pitch=0&thumbfov=100', 'title': 'Street View & 360Â¬âˆž'}]",['Restaurant'],35.8934959,-94.9775375
